Gene.id,Gene.name,Gene.description,FC,Pvalue,Padjust,Regulate
ENSMUSG00000030403,Vasp,vasodilator-stimulated phosphoprotein [Source:MGI Symbol;Acc:MGI:109268],1.417282168,0.023770869,0.118841053,up
ENSMUSG00000048039,Isg20l2,interferon stimulated exonuclease gene 20-like 2 [Source:MGI Symbol;Acc:MGI:2140076],1.263299604,0.023806365,0.118952004,up
ENSMUSG00000071203,Naip5,"NLR family, apoptosis inhibitory protein 5 [Source:MGI Symbol;Acc:MGI:1298220]",1.759891009,0.023805136,0.118952004,up
ENSMUSG00000020641,Rsad2,radical S-adenosyl methionine domain containing 2 [Source:MGI Symbol;Acc:MGI:1929628],8.625132452,0.00321486,0.118967545,up
ENSMUSG00000020265,Sumo3,small ubiquitin-like modifier 3 [Source:MGI Symbol;Acc:MGI:1336201],1.16486747,0.023864495,0.119175862,up
ENSMUSG00000063480,Snu13,"SNU13 homolog, small nuclear ribonucleoprotein (U4/U6.U5) [Source:MGI Symbol;Acc:MGI:893586]",1.15200251,0.023892317,0.119243223,up
ENSMUSG00000079003,Samd1,sterile alpha motif domain containing 1 [Source:MGI Symbol;Acc:MGI:2142433],1.26470168,0.023904655,0.119243223,up
ENSMUSG00000097772,5430416N02Rik,RIKEN cDNA 5430416N02 gene [Source:MGI Symbol;Acc:MGI:1918676],1.326117402,0.023927559,0.119324189,up
ENSMUSG00000089847,Timm10b,translocase of inner mitochondrial membrane 10B [Source:MGI Symbol;Acc:MGI:1315196],1.252060291,0.023954591,0.119425691,up
ENSMUSG00000000673,Haao,"3-hydroxyanthranilate 3,4-dioxygenase [Source:MGI Symbol;Acc:MGI:1349444]",2.500526573,0.023972043,0.119479386,up
ENSMUSG00000049502,Dtx3l,"deltex 3-like, E3 ubiquitin ligase [Source:MGI Symbol;Acc:MGI:2656973]",2.620327018,0.003259747,0.119532422,up
ENSMUSG00000050014,Apol10b,apolipoprotein L 10B [Source:MGI Symbol;Acc:MGI:3043522],5.570922816,0.003265009,0.119532422,up
ENSMUSG00000031388,Naa10,"N(alpha)-acetyltransferase 10, NatA catalytic subunit [Source:MGI Symbol;Acc:MGI:1915255]",1.291032684,0.023995937,0.119560436,up
ENSMUSG00000027456,Sdcbp2,syndecan binding protein (syntenin) 2 [Source:MGI Symbol;Acc:MGI:2385156],2.152451478,0.024034304,0.119656307,up
ENSMUSG00000020437,Myo1g,myosin IG [Source:MGI Symbol;Acc:MGI:1927091],2.509794608,0.003284514,0.119982212,up
ENSMUSG00000030325,Klrb1c,killer cell lectin-like receptor subfamily B member 1C [Source:MGI Symbol;Acc:MGI:107538],1.857807314,0.024140379,0.11998399,up
ENSMUSG00000030452,Nipa2,non imprinted in Prader-Willi/Angelman syndrome 2 homolog (human) [Source:MGI Symbol;Acc:MGI:1913918],1.463755814,0.02417326,0.120114035,up
ENSMUSG00000007458,M6pr,"mannose-6-phosphate receptor, cation dependent [Source:MGI Symbol;Acc:MGI:96904]",1.403690862,0.024187431,0.120151062,up
ENSMUSG00000024587,Nars,asparaginyl-tRNA synthetase [Source:MGI Symbol;Acc:MGI:1917473],1.205290693,0.024212845,0.120210522,up
ENSMUSG00000028212,Ccne2,cyclin E2 [Source:MGI Symbol;Acc:MGI:1329034],1.649246209,0.024211189,0.120210522,up
ENSMUSG00000036995,Asap3,"ArfGAP with SH3 domain, ankyrin repeat and PH domain 3 [Source:MGI Symbol;Acc:MGI:2684986]",1.544403713,0.024220936,0.12021732,up
ENSMUSG00000120012,-,novel transcript,1.740278436,0.024232743,0.120228307,up
ENSMUSG00000000552,Zfp385a,zinc finger protein 385A [Source:MGI Symbol;Acc:MGI:1352495],1.771746556,0.024286788,0.120443882,up
ENSMUSG00000053615,Gm9913,predicted gene 9913 [Source:MGI Symbol;Acc:MGI:3642395],2.687330435,0.024350368,0.120695333,up
ENSMUSG00000118504,Gm53012,"predicted gene, 53012 [Source:MGI Symbol;Acc:MGI:6388899]",1.325920008,0.02435099,0.120695333,up
ENSMUSG00000023243,Kcnk5,"potassium channel, subfamily K, member 5 [Source:MGI Symbol;Acc:MGI:1336175]",1.259210091,0.024365038,0.120731498,up
ENSMUSG00000058672,Tubb2a,"tubulin, beta 2A class IIA [Source:MGI Symbol;Acc:MGI:107861]",1.34373064,0.024386712,0.120741138,up
ENSMUSG00000116627,Gm30124,"predicted gene, 30124 [Source:MGI Symbol;Acc:MGI:5589283]",3.258850409,0.024387239,0.120741138,up
ENSMUSG00000076652,Ighv7-3,immunoglobulin heavy variable 7-3 [Source:MGI Symbol;Acc:MGI:4439766],3.322076643,0.024410409,0.120788972,up
ENSMUSG00000027248,Pdia3,protein disulfide isomerase associated 3 [Source:MGI Symbol;Acc:MGI:95834],1.334061049,0.024500938,0.121169874,up
ENSMUSG00000024737,Slc15a3,"solute carrier family 15, member 3 [Source:MGI Symbol;Acc:MGI:1929691]",3.44755991,0.003324584,0.12117962,up
ENSMUSG00000052013,Btla,B and T lymphocyte associated [Source:MGI Symbol;Acc:MGI:2658978],2.629784205,0.02456719,0.121463937,up
ENSMUSG00000025647,Shisa5,shisa family member 5 [Source:MGI Symbol;Acc:MGI:1915044],1.87304646,0.003376414,0.121470499,up
ENSMUSG00000035186,Ubd,ubiquitin D [Source:MGI Symbol;Acc:MGI:1344410],18.18021492,0.003372473,0.121470499,up
ENSMUSG00000044827,Tlr1,toll-like receptor 1 [Source:MGI Symbol;Acc:MGI:1341295],3.718515733,0.003363334,0.121470499,up
ENSMUSG00000076514,Igkv17-121,immunoglobulin kappa variable 17-121 [Source:MGI Symbol;Acc:MGI:3647671],4.499590211,0.003372401,0.121470499,up
ENSMUSG00000109036,2210406H18Rik,RIKEN cDNA 2210406H18 gene [Source:MGI Symbol;Acc:MGI:1917383],3.322376071,0.003375926,0.121470499,up
ENSMUSG00000037376,Trmt6,tRNA methyltransferase 6 [Source:MGI Symbol;Acc:MGI:1914176],1.42203026,0.024604439,0.12161448,up
ENSMUSG00000076499,Trbv31,"T cell receptor beta, variable 31 [Source:MGI Symbol;Acc:MGI:98588]",3.206457504,0.024627006,0.121692385,up
ENSMUSG00000073982,Rhog,ras homolog family member G [Source:MGI Symbol;Acc:MGI:1928370],1.603123157,0.003405183,0.121715165,up
ENSMUSG00000074622,Mafb,"v-maf musculoaponeurotic fibrosarcoma oncogene family, protein B (avian) [Source:MGI Symbol;Acc:MGI:104555]",3.851844895,0.003402849,0.121715165,up
ENSMUSG00000016528,Mapkapk2,MAP kinase-activated protein kinase 2 [Source:MGI Symbol;Acc:MGI:109298],1.310092981,0.024670399,0.121839475,up
ENSMUSG00000014769,Psmb1,"proteasome (prosome, macropain) subunit, beta type 1 [Source:MGI Symbol;Acc:MGI:104884]",1.278611103,0.024700426,0.121886788,up
ENSMUSG00000034459,Ifit1,interferon-induced protein with tetratricopeptide repeats 1 [Source:MGI Symbol;Acc:MGI:99450],3.793984654,0.003418534,0.12193016,up
ENSMUSG00000102600,Gm37266,"predicted gene, 37266 [Source:MGI Symbol;Acc:MGI:5610494]",2.702085775,0.024754043,0.122083989,up
ENSMUSG00000095079,Igha,immunoglobulin heavy constant alpha [Source:MGI Symbol;Acc:MGI:96444],2.752929951,0.003432262,0.122157647,up
ENSMUSG00000031527,Eri1,exoribonuclease 1 [Source:MGI Symbol;Acc:MGI:1914526],1.422896268,0.024804668,0.122266227,up
ENSMUSG00000024334,H2-Oa,"histocompatibility 2, O region alpha locus [Source:MGI Symbol;Acc:MGI:95924]",2.804245185,0.024842832,0.122386879,up
ENSMUSG00000024824,Rad9a,RAD9 checkpoint clamp component A [Source:MGI Symbol;Acc:MGI:1328356],1.333958277,0.024870581,0.122463623,up
ENSMUSG00000090881,Phf11,PHD finger protein 11 [Source:MGI Symbol;Acc:MGI:3644962],5.073857733,0.024885802,0.122463623,up
ENSMUSG00000095519,Ighv1-66,immunoglobulin heavy variable 1-66 [Source:MGI Symbol;Acc:MGI:4439825],2.943229229,0.024876658,0.122463623,up
ENSMUSG00000042492,Tbc1d10b,"TBC1 domain family, member 10b [Source:MGI Symbol;Acc:MGI:1915699]",1.253977119,0.024929518,0.122637751,up
ENSMUSG00000029204,Rhoh,ras homolog family member H [Source:MGI Symbol;Acc:MGI:1921984],2.589921957,0.024989544,0.122737714,up
ENSMUSG00000026980,Ly75,lymphocyte antigen 75 [Source:MGI Symbol;Acc:MGI:106662],1.64447089,0.025002716,0.122768688,up
ENSMUSG00000005763,Cd247,CD247 antigen [Source:MGI Symbol;Acc:MGI:88334],2.7453932,0.003496877,0.122774844,up
ENSMUSG00000030921,Trim30a,tripartite motif-containing 30A [Source:MGI Symbol;Acc:MGI:98178],2.885468078,0.003473556,0.122774844,up
ENSMUSG00000036526,Card11,"caspase recruitment domain family, member 11 [Source:MGI Symbol;Acc:MGI:1916978]",2.667225226,0.003498909,0.122774844,up
ENSMUSG00000047098,Rnf31,ring finger protein 31 [Source:MGI Symbol;Acc:MGI:1934704],1.553855598,0.003521323,0.122774844,up
ENSMUSG00000049922,Slc35c1,"solute carrier family 35, member C1 [Source:MGI Symbol;Acc:MGI:2443301]",1.585311087,0.00352347,0.122774844,up
ENSMUSG00000100838,Gm29094,predicted gene 29094 [Source:MGI Symbol;Acc:MGI:5579800],4.469921502,0.003522648,0.122774844,up
ENSMUSG00000032750,Gab3,growth factor receptor bound protein 2-associated protein 3 [Source:MGI Symbol;Acc:MGI:2387324],1.361872572,0.02506372,0.123000687,up
ENSMUSG00000025208,Mrpl43,mitochondrial ribosomal protein L43 [Source:MGI Symbol;Acc:MGI:2137229],1.146905481,0.0250754,0.123024244,up
ENSMUSG00000090164,BC035044,cDNA sequence BC035044 [Source:MGI Symbol;Acc:MGI:2448540],2.317554709,0.025099823,0.123081533,up
ENSMUSG00000108803,4930533N22Rik,RIKEN cDNA 4930533N22 gene [Source:MGI Symbol;Acc:MGI:1922455],1.406691239,0.025115433,0.123119324,up
ENSMUSG00000023905,Tnfrsf12a,"tumor necrosis factor receptor superfamily, member 12a [Source:MGI Symbol;Acc:MGI:1351484]",1.837829573,0.025142249,0.123217,up
ENSMUSG00000020185,E2f7,E2F transcription factor 7 [Source:MGI Symbol;Acc:MGI:1289147],1.895948471,0.025201447,0.123371878,up
ENSMUSG00000002984,Tomm40,translocase of outer mitochondrial membrane 40 [Source:MGI Symbol;Acc:MGI:1858259],1.28717143,0.025220865,0.123429715,up
ENSMUSG00000021871,Gm49342,"predicted gene, 49342 [Source:MGI Symbol;Acc:MGI:6121535]",1.878239545,0.025236565,0.123429715,up
ENSMUSG00000062082,Cd200r4,CD200 receptor 4 [Source:MGI Symbol;Acc:MGI:3036289],2.520076208,0.025231842,0.123429715,up
ENSMUSG00000007670,Khsrp,KH-type splicing regulatory protein [Source:MGI Symbol;Acc:MGI:1336214],1.17304861,0.025258377,0.123447813,up
ENSMUSG00000024668,Sdhaf2,succinate dehydrogenase complex assembly factor 2 [Source:MGI Symbol;Acc:MGI:1913322],1.215003968,0.025298832,0.123535398,up
ENSMUSG00000026228,Htr2b,5-hydroxytryptamine (serotonin) receptor 2B [Source:MGI Symbol;Acc:MGI:109323],3.628002453,0.025310497,0.123535398,up
ENSMUSG00000034254,Agpat1,"1-acylglycerol-3-phosphate O-acyltransferase 1 (lysophosphatidic acid acyltransferase, alpha) [Source:MGI Symbol;Acc:MGI:1932075]",1.157773532,0.02530081,0.123535398,up
ENSMUSG00000030505,Prmt3,protein arginine N-methyltransferase 3 [Source:MGI Symbol;Acc:MGI:1919224],1.369016685,0.025319015,0.123541596,up
ENSMUSG00000024340,Btnl2,butyrophilin-like 2 [Source:MGI Symbol;Acc:MGI:1859549],3.17269848,0.025438734,0.123922877,up
ENSMUSG00000096670,Ighv2-6,immunoglobulin heavy variable 2-6 [Source:MGI Symbol;Acc:MGI:4439518],3.037474528,0.025455165,0.123935396,up
ENSMUSG00000060036,Rpl3,ribosomal protein L3 [Source:MGI Symbol;Acc:MGI:1351605],1.286653094,0.025474256,0.123954493,up
ENSMUSG00000003379,Cd79a,CD79A antigen (immunoglobulin-associated alpha) [Source:MGI Symbol;Acc:MGI:101774],2.98655925,0.025504882,0.1240373,up
ENSMUSG00000052271,Bhlha15,"basic helix-loop-helix family, member a15 [Source:MGI Symbol;Acc:MGI:891976]",1.448098537,0.025510775,0.1240373,up
ENSMUSG00000024953,Prdx5,peroxiredoxin 5 [Source:MGI Symbol;Acc:MGI:1859821],1.571455093,0.025525967,0.124077431,up
ENSMUSG00000038722,Bud31,BUD31 homolog [Source:MGI Symbol;Acc:MGI:2141291],1.225893511,0.025549849,0.124126041,up
ENSMUSG00000078700,D030028A08Rik,RIKEN cDNA D030028A08 gene [Source:MGI Symbol;Acc:MGI:2441931],1.919008772,0.025557166,0.124127866,up
ENSMUSG00000053797,Krt16,keratin 16 [Source:MGI Symbol;Acc:MGI:96690],104.8623378,0.025568876,0.124151019,up
ENSMUSG00000113902,Ndufb1,NADH:ubiquinone oxidoreductase subunit B1 [Source:MGI Symbol;Acc:MGI:3780865],1.27700433,0.025576316,0.124153435,up
ENSMUSG00000020720,Psmd12,"proteasome (prosome, macropain) 26S subunit, non-ATPase, 12 [Source:MGI Symbol;Acc:MGI:1914247]",1.306926221,0.02559067,0.124173289,up
ENSMUSG00000078713,Tomm5,translocase of outer mitochondrial membrane 5 [Source:MGI Symbol;Acc:MGI:1915762],1.224408014,0.025602421,0.124173289,up
ENSMUSG00000000902,Smarcb1,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1 [Source:MGI Symbol;Acc:MGI:1328366]",1.158804202,0.025644989,0.124216464,up
ENSMUSG00000038342,Mlxip,MLX interacting protein [Source:MGI Symbol;Acc:MGI:2141183],1.295593212,0.025651815,0.124216464,up
ENSMUSG00000066442,Mthfs,"5, 10-methenyltetrahydrofolate synthetase [Source:MGI Symbol;Acc:MGI:1340032]",1.262052437,0.025634182,0.124216464,up
ENSMUSG00000110720,Gm46223,"predicted gene, 46223 [Source:MGI Symbol;Acc:MGI:5825860]",1.871770673,0.025638969,0.124216464,up
ENSMUSG00000029599,Ddx54,DEAD box helicase 54 [Source:MGI Symbol;Acc:MGI:1919240],1.307979328,0.025722569,0.124257889,up
ENSMUSG00000041538,H2-Ob,"histocompatibility 2, O region beta locus [Source:MGI Symbol;Acc:MGI:95925]",2.944892821,0.025722063,0.124257889,up
ENSMUSG00000047719,Ubiad1,UbiA prenyltransferase domain containing 1 [Source:MGI Symbol;Acc:MGI:1918957],1.17961858,0.025738013,0.124257889,up
ENSMUSG00000053158,Fes,feline sarcoma oncogene [Source:MGI Symbol;Acc:MGI:95514],1.697123165,0.025746108,0.124257889,up
ENSMUSG00000073538,E330020D12Rik,Riken cDNA E330020D12 gene [Source:MGI Symbol;Acc:MGI:3761270],1.929265159,0.025687465,0.124257889,up
ENSMUSG00000036114,Rpp25l,ribonuclease P/MRP 25 subunit-like [Source:MGI Symbol;Acc:MGI:1917211],1.180874272,0.025790371,0.124286035,up
ENSMUSG00000094634,Gm3468,predicted gene 3468 [Source:MGI Symbol;Acc:MGI:3781644],1.861841184,0.025777964,0.124286035,up
ENSMUSG00000059995,Atxn7l3,ataxin 7-like 3 [Source:MGI Symbol;Acc:MGI:3036270],1.243147331,0.00357811,0.124417921,up
ENSMUSG00000050721,Plekho2,"pleckstrin homology domain containing, family O member 2 [Source:MGI Symbol;Acc:MGI:2143132]",2.340023471,0.003591628,0.12462723,up
ENSMUSG00000040899,Ccr6,chemokine (C-C motif) receptor 6 [Source:MGI Symbol;Acc:MGI:1333797],3.75842791,0.003600263,0.1246666,up
ENSMUSG00000024217,Snrpc,U1 small nuclear ribonucleoprotein C [Source:MGI Symbol;Acc:MGI:109489],1.251686056,0.025881536,0.12468737,up
ENSMUSG00000025190,Got1,"glutamic-oxaloacetic transaminase 1, soluble [Source:MGI Symbol;Acc:MGI:95791]",1.37662806,0.025890113,0.12469028,up
ENSMUSG00000030204,Ddx47,DEAD box helicase 47 [Source:MGI Symbol;Acc:MGI:1915005],1.172715264,0.025903058,0.12469028,up
ENSMUSG00000045128,Rpl18a,ribosomal protein L18A [Source:MGI Symbol;Acc:MGI:1924058],1.315141703,0.025901741,0.12469028,up
ENSMUSG00000043015,Nemp2,nuclear envelope integral membrane protein 2 [Source:MGI Symbol;Acc:MGI:2444113],1.54062437,0.025992619,0.124914807,up
ENSMUSG00000108897,Gm44861,predicted gene 44861 [Source:MGI Symbol;Acc:MGI:5753437],2.801934288,0.025985096,0.124914807,up
ENSMUSG00000031513,Leprotl1,leptin receptor overlapping transcript-like 1 [Source:MGI Symbol;Acc:MGI:1915442],1.189309676,0.026066295,0.125117913,up
ENSMUSG00000021886,Gpr65,G-protein coupled receptor 65 [Source:MGI Symbol;Acc:MGI:108031],3.588942268,0.003641742,0.125579656,up
ENSMUSG00000070000,Fcho1,FCH domain only 1 [Source:MGI Symbol;Acc:MGI:1921265],2.940340427,0.003634762,0.125579656,up
ENSMUSG00000014867,Surf4,surfeit gene 4 [Source:MGI Symbol;Acc:MGI:98445],1.312169163,0.026280784,0.12569881,up
ENSMUSG00000018848,Rars,arginyl-tRNA synthetase [Source:MGI Symbol;Acc:MGI:1914297],1.421761654,0.02626733,0.12569881,up
ENSMUSG00000031362,Xlr4c,X-linked lymphocyte-regulated 4C [Source:MGI Symbol;Acc:MGI:3574099],2.35120048,0.026316721,0.125733883,up
ENSMUSG00000000791,Il12rb1,"interleukin 12 receptor, beta 1 [Source:MGI Symbol;Acc:MGI:104579]",4.663508268,0.003656943,0.125842743,up
ENSMUSG00000020974,Pole2,"polymerase (DNA directed), epsilon 2 (p59 subunit) [Source:MGI Symbol;Acc:MGI:1197514]",1.58128132,0.02641999,0.126058882,up
ENSMUSG00000021484,Lman2,"lectin, mannose-binding 2 [Source:MGI Symbol;Acc:MGI:1914140]",1.201540736,0.026396842,0.126058882,up
ENSMUSG00000035198,Tubg1,"tubulin, gamma 1 [Source:MGI Symbol;Acc:MGI:101834]",1.203353628,0.026431692,0.126073459,up
ENSMUSG00000049657,Zbtb5,zinc finger and BTB domain containing 5 [Source:MGI Symbol;Acc:MGI:1924601],1.235431858,0.026439551,0.126073459,up
ENSMUSG00000000392,Fap,fibroblast activation protein [Source:MGI Symbol;Acc:MGI:109608],2.160808624,0.026460965,0.126094182,up
ENSMUSG00000049866,Arl4c,ADP-ribosylation factor-like 4C [Source:MGI Symbol;Acc:MGI:2445172],1.430354094,0.026462644,0.126094182,up
ENSMUSG00000031320,Rps4x,"ribosomal protein S4, X-linked [Source:MGI Symbol;Acc:MGI:98158]",1.283848985,0.026472108,0.126105677,up
ENSMUSG00000032078,Zpr1,ZPR1 zinc finger [Source:MGI Symbol;Acc:MGI:1330262],1.204809631,0.026517506,0.126288298,up
ENSMUSG00000025132,Arhgdia,Rho GDP dissociation inhibitor (GDI) alpha [Source:MGI Symbol;Acc:MGI:2178103],1.235737378,0.026525422,0.126292363,up
ENSMUSG00000056130,Ticam2,toll-like receptor adaptor molecule 2 [Source:MGI Symbol;Acc:MGI:3040056],2.258487702,0.003678212,0.126313151,up
ENSMUSG00000002728,Naa20,"N(alpha)-acetyltransferase 20, NatB catalytic subunit [Source:MGI Symbol;Acc:MGI:1915127]",1.439980178,0.026543304,0.126343866,up
ENSMUSG00000055805,Fmnl1,formin-like 1 [Source:MGI Symbol;Acc:MGI:1888994],2.313470446,0.003690121,0.126460838,up
ENSMUSG00000030805,Stx4a,syntaxin 4A (placental) [Source:MGI Symbol;Acc:MGI:893577],1.197754535,0.026602933,0.126560323,up
ENSMUSG00000023913,Pla2g7,"phospholipase A2, group VII (platelet-activating factor acetylhydrolase, plasma) [Source:MGI Symbol;Acc:MGI:1351327]",3.625269429,0.003705377,0.126604737,up
ENSMUSG00000030830,Itgal,integrin alpha L [Source:MGI Symbol;Acc:MGI:96606],2.588527468,0.003709555,0.126604737,up
ENSMUSG00000100755,Rps23-ps1,"ribosomal protein S23, pseudogene 1 [Source:MGI Symbol;Acc:MGI:3705429]",1.286905142,0.026646461,0.126666309,up
ENSMUSG00000001707,Eef1e1,eukaryotic translation elongation factor 1 epsilon 1 [Source:MGI Symbol;Acc:MGI:1913393],1.542175051,0.003787877,0.126908597,up
ENSMUSG00000015745,Plekho1,"pleckstrin homology domain containing, family O member 1 [Source:MGI Symbol;Acc:MGI:1914470]",1.466379275,0.003765607,0.126908597,up
ENSMUSG00000022602,Arc,activity regulated cytoskeletal-associated protein [Source:MGI Symbol;Acc:MGI:88067],3.214207156,0.003832989,0.126908597,up
ENSMUSG00000022769,Sdf2l1,stromal cell-derived factor 2-like 1 [Source:MGI Symbol;Acc:MGI:2149842],2.149602257,0.003810725,0.126908597,up
ENSMUSG00000028072,Ntrk1,"neurotrophic tyrosine kinase, receptor, type 1 [Source:MGI Symbol;Acc:MGI:97383]",7.805219552,0.003796844,0.126908597,up
ENSMUSG00000028668,Eloa,elongin A [Source:MGI Symbol;Acc:MGI:1351315],1.243743708,0.003822207,0.126908597,up
ENSMUSG00000028709,Mob3c,MOB kinase activator 3C [Source:MGI Symbol;Acc:MGI:2140623],1.290741187,0.003787656,0.126908597,up
ENSMUSG00000030220,Arhgdib,"Rho, GDP dissociation inhibitor (GDI) beta [Source:MGI Symbol;Acc:MGI:101940]",2.473499385,0.003734803,0.126908597,up
ENSMUSG00000040747,Cd53,CD53 antigen [Source:MGI Symbol;Acc:MGI:88341],2.883668229,0.003797372,0.126908597,up
ENSMUSG00000049109,Themis,thymocyte selection associated [Source:MGI Symbol;Acc:MGI:2443552],3.099855694,0.003773522,0.126908597,up
ENSMUSG00000049300,Prmt6,protein arginine N-methyltransferase 6 [Source:MGI Symbol;Acc:MGI:2139971],1.2866659,0.003828772,0.126908597,up
ENSMUSG00000063286,Gvin-ps7,"GTPase, very large interferon inducible, pseudogene 7 [Source:MGI Symbol;Acc:MGI:3644223]",3.634572123,0.003818982,0.126908597,up
ENSMUSG00000067870,Rpl31-ps8,"ribosomal protein L31, pseudogene 8 [Source:MGI Symbol;Acc:MGI:3647726]",1.250163876,0.026765569,0.127097363,up
ENSMUSG00000025290,Rps24,ribosomal protein S24 [Source:MGI Symbol;Acc:MGI:98147],1.342614214,0.026821937,0.127132186,up
ENSMUSG00000031652,N4bp1,NEDD4 binding protein 1 [Source:MGI Symbol;Acc:MGI:2136825],1.595848361,0.02680309,0.127132186,up
ENSMUSG00000037443,Cep85,centrosomal protein 85 [Source:MGI Symbol;Acc:MGI:1917262],1.316843013,0.026815547,0.127132186,up
ENSMUSG00000068240,Gm11808,predicted gene 11808 [Source:MGI Symbol;Acc:MGI:3649356],1.307692939,0.026814587,0.127132186,up
ENSMUSG00000015950,Ncf1,neutrophil cytosolic factor 1 [Source:MGI Symbol;Acc:MGI:97283],2.324452799,0.003848435,0.127166688,up
ENSMUSG00000025534,Gusb,"glucuronidase, beta [Source:MGI Symbol;Acc:MGI:95872]",1.587301254,0.026877835,0.127258755,up
ENSMUSG00000025044,Msr1,macrophage scavenger receptor 1 [Source:MGI Symbol;Acc:MGI:98257],7.656209177,0.003860572,0.127314631,up
ENSMUSG00000033970,Rfc3,replication factor C (activator 1) 3 [Source:MGI Symbol;Acc:MGI:1916513],1.447687511,0.0268997,0.12732857,up
ENSMUSG00000030539,Sema4b,"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4B [Source:MGI Symbol;Acc:MGI:107559]",1.540743953,0.026941578,0.127425611,up
ENSMUSG00000029551,Psmg3,"proteasome (prosome, macropain) assembly chaperone 3 [Source:MGI Symbol;Acc:MGI:1913756]",1.238682011,0.026961952,0.127451569,up
ENSMUSG00000094993,Igkv4-51,immunoglobulin kappa chain variable 4-51 [Source:MGI Symbol;Acc:MGI:5009829],2.530357796,0.026990165,0.127462493,up
ENSMUSG00000029486,Mrpl1,mitochondrial ribosomal protein L1 [Source:MGI Symbol;Acc:MGI:2137202],1.254493093,0.027041631,0.127628792,up
ENSMUSG00000048779,P2ry6,"pyrimidinergic receptor P2Y, G-protein coupled, 6 [Source:MGI Symbol;Acc:MGI:2673874]",2.155408014,0.0270839,0.127659828,up
ENSMUSG00000038264,Sema7a,"sema domain, immunoglobulin domain (Ig), and GPI membrane anchor, (semaphorin) 7A [Source:MGI Symbol;Acc:MGI:1306826]",1.697756713,0.02710093,0.127706439,up
ENSMUSG00000067370,B3galt4,"UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 4 [Source:MGI Symbol;Acc:MGI:1859517]",1.536509497,0.027132196,0.127752782,up
ENSMUSG00000020132,Rab21,"RAB21, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:894308]",1.10360565,0.027167011,0.12778346,up
ENSMUSG00000039356,Exosc2,exosome component 2 [Source:MGI Symbol;Acc:MGI:2385133],1.251015869,0.027163625,0.12778346,up
ENSMUSG00000036613,Eipr1,EARP complex and GARP complex interacting protein 1 [Source:MGI Symbol;Acc:MGI:1289332],1.368686458,0.027198342,0.127795046,up
ENSMUSG00000039157,Fam102a,"family with sequence similarity 102, member A [Source:MGI Symbol;Acc:MGI:2138935]",1.401514167,0.027215664,0.127842849,up
ENSMUSG00000022221,Ripk3,receptor-interacting serine-threonine kinase 3 [Source:MGI Symbol;Acc:MGI:2154952],2.908395701,0.003891585,0.127855778,up
ENSMUSG00000023919,Cenpq,centromere protein Q [Source:MGI Symbol;Acc:MGI:1933744],1.984370452,0.003900059,0.127855778,up
ENSMUSG00000034248,Slc25a37,"solute carrier family 25, member 37 [Source:MGI Symbol;Acc:MGI:1914962]",1.376976216,0.027241205,0.12792922,up
ENSMUSG00000032309,Fbxo22,F-box protein 22 [Source:MGI Symbol;Acc:MGI:1926014],1.143368577,0.003929601,0.128066465,up
ENSMUSG00000050619,Zscan29,zinc finger SCAN domains 29 [Source:MGI Symbol;Acc:MGI:2139317],1.237458662,0.003926921,0.128066465,up
ENSMUSG00000095630,Igkv6-23,immunoglobulin kappa variable 6-23 [Source:MGI Symbol;Acc:MGI:3711980],3.508992463,0.003924028,0.128066465,up
ENSMUSG00000004070,Hmox2,heme oxygenase 2 [Source:MGI Symbol;Acc:MGI:109373],1.270359617,0.027292239,0.128101605,up
ENSMUSG00000042570,Mier2,MIER family member 2 [Source:MGI Symbol;Acc:MGI:1917677],1.199762697,0.027310773,0.128154958,up
ENSMUSG00000005470,Asf1b,anti-silencing function 1B histone chaperone [Source:MGI Symbol;Acc:MGI:1914179],2.981425638,0.003949453,0.128383336,up
ENSMUSG00000009687,Fxyd5,FXYD domain-containing ion transport regulator 5 [Source:MGI Symbol;Acc:MGI:1201785],2.116088754,0.004027728,0.128383336,up
ENSMUSG00000022488,Nckap1l,NCK associated protein 1 like [Source:MGI Symbol;Acc:MGI:1926063],2.662868179,0.004032014,0.128383336,up
ENSMUSG00000028187,Rpf1,ribosome production factor 1 homolog [Source:MGI Symbol;Acc:MGI:1917535],1.282076416,0.003999051,0.128383336,up
ENSMUSG00000031264,Btk,Bruton agammaglobulinemia tyrosine kinase [Source:MGI Symbol;Acc:MGI:88216],2.640600333,0.00396792,0.128383336,up
ENSMUSG00000052160,Pld4,"phospholipase D family, member 4 [Source:MGI Symbol;Acc:MGI:2144765]",2.812736264,0.003998852,0.128383336,up
ENSMUSG00000071660,Ttc9c,tetratricopeptide repeat domain 9C [Source:MGI Symbol;Acc:MGI:1917637],1.379489075,0.004028737,0.128383336,up
ENSMUSG00000072620,Slfn2,schlafen 2 [Source:MGI Symbol;Acc:MGI:1313258],2.994564172,0.004019559,0.128383336,up
ENSMUSG00000069744,Psmb3,"proteasome (prosome, macropain) subunit, beta type 3 [Source:MGI Symbol;Acc:MGI:1347014]",1.284229659,0.027373866,0.128383645,up
